,text,ipa,syllables,stress,audio_files,audio_urls
563,توبة,ˈtoː.be,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-توبة.wav,https://upload.wikimedia.org/wikipedia/commons/6/6c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%88%D8%A8%D8%A9.wav
564,توج,ˈtaw.waʒ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-تَوَّج.wav,https://upload.wikimedia.org/wikipedia/commons/b/b7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AA%D9%8E%D9%88%D9%8E%D9%91%D8%AC.wav
565,توستر,ˈtoːs.tɪr,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-توستر.wav,https://upload.wikimedia.org/wikipedia/commons/4/48/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%88%D8%B3%D8%AA%D8%B1.wav
566,تيتا,ˈteː.ta,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-تيتا.wav,https://upload.wikimedia.org/wikipedia/commons/d/d6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AA%D9%8A%D8%AA%D8%A7.wav
567,ثانية,ˈθæːn.je,2,1,LL-Q55633582 (ajp)-AseelF (AdrianAbdulBaha)-ثانية.wav,https://upload.wikimedia.org/wikipedia/commons/9/95/LL-Q55633582_%28ajp%29-AseelF_%28AdrianAbdulBaha%29-%D8%AB%D8%A7%D9%86%D9%8A%D8%A9.wav
568,ثقف,ˈθɑq.qɑf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-ثَقَّف.wav,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AB%D9%8E%D9%82%D9%8E%D9%91%D9%81.wav
569,جاجة,ˈʒæː.ʒe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جاجة.wav,https://upload.wikimedia.org/wikipedia/commons/9/9a/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A7%D8%AC%D8%A9.wav
570,جامع,ˈʒæː.mɪʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جامِع.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D8%A7%D9%85%D9%90%D8%B9.wav
571,جامعة,ˈʒæːm.ʕa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جامعة.wav,https://upload.wikimedia.org/wikipedia/commons/e/e0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A7%D9%85%D8%B9%D8%A9.wav
572,جاهد,ˈʒæː.had,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جاهَد.wav,https://upload.wikimedia.org/wikipedia/commons/4/4a/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D8%A7%D9%87%D9%8E%D8%AF.wav
573,جاوب,ˈʒæː.wab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جاوَب.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D8%A7%D9%88%D9%8E%D8%A8.wav
574,جبر,ˈʒa.bar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَبَر.wav,https://upload.wikimedia.org/wikipedia/commons/a/a7/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D8%A8%D9%8E%D8%B1.wav
575,جبل,ˈʒa.bal,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جبل.wav,https://upload.wikimedia.org/wikipedia/commons/e/e3/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A8%D9%84.wav
576,جبنة,ˈʒɪb.ne,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-جبنة.wav,https://upload.wikimedia.org/wikipedia/commons/5/5c/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%AC%D8%A8%D9%86%D8%A9.wav
577,جبهة,ˈʒab.ha,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جبهة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%A8%D9%87%D8%A9.wav
578,جدة,ˈʒad.de,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جدة.wav,https://upload.wikimedia.org/wikipedia/commons/b/b4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%AF%D8%A9.wav
579,جدد,ˈʒad.dad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَدَّد.wav,https://upload.wikimedia.org/wikipedia/commons/a/aa/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D8%AF%D9%8E%D9%91%D8%AF.wav
580,جدول,ˈʒad.wal,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جدول.wav,https://upload.wikimedia.org/wikipedia/commons/9/9d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%AF%D9%88%D9%84.wav
581,جرب,ˈʒɑrˤ.rˤɑb,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَرَّب.wav,https://upload.wikimedia.org/wikipedia/commons/5/51/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D8%B1%D9%8E%D9%91%D8%A8.wav
582,جرة,ˈʒɑrˤ.rˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جرّة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%B1%D9%91%D8%A9.wav
583,جرح,ˈʒa.raħ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَرَح.wav,https://upload.wikimedia.org/wikipedia/commons/9/9f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D8%B1%D9%8E%D8%AD.wav
584,جزر,ˈʒa.zɑrˤ,2,1,LL-Q55633582 (ajp)-IbrahimZ (AdrianAbdulBaha)-جزر.wav,https://upload.wikimedia.org/wikipedia/commons/8/84/LL-Q55633582_%28ajp%29-IbrahimZ_%28AdrianAbdulBaha%29-%D8%AC%D8%B2%D8%B1.wav
585,جسر,ˈʒɪ.s(ɪ)r,2,1,LL-Q55633582 (ajp)-AmmanM (AdrianAbdulBaha)-جسر.wav,https://upload.wikimedia.org/wikipedia/commons/1/17/LL-Q55633582_%28ajp%29-AmmanM_%28AdrianAbdulBaha%29-%D8%AC%D8%B3%D8%B1.wav
586,جسم,ˈʒɪ.s(ɪ)m,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جسم.wav,https://upload.wikimedia.org/wikipedia/commons/a/a6/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D8%B3%D9%85.wav
587,جعلك,ˈʒaʕ.lak,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-جعلك.wav,https://upload.wikimedia.org/wikipedia/commons/d/da/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%AC%D8%B9%D9%84%D9%83.wav
588,جفن,ˈʒɪ.f(ɪ)n,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جفن.wav,https://upload.wikimedia.org/wikipedia/commons/c/c4/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%81%D9%86.wav
589,جلى,ˈʒa.la,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَلى.wav,https://upload.wikimedia.org/wikipedia/commons/d/db/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%84%D9%89.wav
590,جمع,ˈʒa.maʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَمَع.wav,https://upload.wikimedia.org/wikipedia/commons/7/71/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%85%D9%8E%D8%B9.wav
591,جمع,ˈʒam.maʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَمَع.wav,https://upload.wikimedia.org/wikipedia/commons/7/71/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%85%D9%8E%D8%B9.wav
592,جمع,ˈʒa.m(ɪ)ʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَمَع.wav,https://upload.wikimedia.org/wikipedia/commons/7/71/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%85%D9%8E%D8%B9.wav
593,جمعة,ˈʒʊm.ʕa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جمعة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%85%D8%B9%D8%A9.wav
594,جملة,ˈʒʊm.le,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جملة.wav,https://upload.wikimedia.org/wikipedia/commons/3/34/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%85%D9%84%D8%A9.wav
595,جند,ˈʒan.nad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَنَّد.wav,https://upload.wikimedia.org/wikipedia/commons/5/56/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%86%D9%8E%D9%91%D8%AF.wav
596,جندي,ˈʒʊn.di,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جندي.wav,https://upload.wikimedia.org/wikipedia/commons/1/1d/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%86%D8%AF%D9%8A.wav
597,جنن,ˈʒan.nan,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَنَّن.wav,https://upload.wikimedia.org/wikipedia/commons/f/f5/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%86%D9%8E%D9%91%D9%86.wav
598,جهة,ˈʒɪ.ha,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جهة.wav,https://upload.wikimedia.org/wikipedia/commons/f/f8/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%87%D8%A9.wav
599,جهز,ˈʒah.haz,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَهَّز.wav,https://upload.wikimedia.org/wikipedia/commons/b/bc/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%87%D9%8E%D9%91%D8%B2.wav
600,جوا,ʒuw.wa,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-جوّا.wav,https://upload.wikimedia.org/wikipedia/commons/c/c6/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AC%D9%88%D9%91%D8%A7.wav
601,جوع,ˈʒaw.waʕ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-جَوَّع.wav,https://upload.wikimedia.org/wikipedia/commons/3/3e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AC%D9%8E%D9%88%D9%8E%D9%91%D8%B9.wav
602,جولة,ˈʒaw.le,2,1,LL-Q55633582 (ajp)-Mohammad-LPA-جولة.wav,https://upload.wikimedia.org/wikipedia/commons/c/ce/LL-Q55633582_%28ajp%29-Mohammad-LPA-%D8%AC%D9%88%D9%84%D8%A9.wav
603,جيبة,ˈʒeː.be,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-جيبة.wav,https://upload.wikimedia.org/wikipedia/commons/8/83/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AC%D9%8A%D8%A8%D8%A9.wav
604,جينة,ˈʒeː.ne,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-جينة.wav,https://upload.wikimedia.org/wikipedia/commons/5/5e/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AC%D9%8A%D9%86%D8%A9.wav
605,حابب,ˈħæː.bɪb,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حابب.wav,https://upload.wikimedia.org/wikipedia/commons/2/24/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%A7%D8%A8%D8%A8.wav
606,حاجب,ˈħæː.ʒɪb,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حاجب.wav,https://upload.wikimedia.org/wikipedia/commons/a/af/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D8%AC%D8%A8.wav
607,حاجة,ˈħæː.ʒe,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حاجة.wav,https://upload.wikimedia.org/wikipedia/commons/a/ae/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D8%AC%D8%A9.wav
608,حارب,ˈħæː.rab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حارَب.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%A7%D8%B1%D9%8E%D8%A8.wav
609,حارة,ˈħɑː.rˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حارة.wav,https://upload.wikimedia.org/wikipedia/commons/4/46/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D8%B1%D8%A9.wav
610,حاسد,ˈħæː.sɪd,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حاسد.wav,https://upload.wikimedia.org/wikipedia/commons/d/d0/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D8%B3%D8%AF.wav
611,حاسس,ˈħæː.sɪs,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حاسس.wav,https://upload.wikimedia.org/wikipedia/commons/5/5d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%A7%D8%B3%D8%B3.wav
612,حافظ,ˈħɑː.fɑzˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حافَظ.wav,https://upload.wikimedia.org/wikipedia/commons/8/84/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%A7%D9%81%D9%8E%D8%B8.wav
613,حاكى,ˈħæː.ka,2,1,LL-Q55633582 (ajp)-AdrianAbdulBaha-حاكى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c7/LL-Q55633582_%28ajp%29-AdrianAbdulBaha-%D8%AD%D8%A7%D9%83%D9%89.wav
614,حامض,ˈħɑː.mʊdˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حامض.wav,https://upload.wikimedia.org/wikipedia/commons/4/43/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D9%85%D8%B6.wav
615,حامض,ˈħɑː.mɪdˤ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حامض.wav,https://upload.wikimedia.org/wikipedia/commons/4/43/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D9%85%D8%B6.wav
616,حامي,ˈħæː.mi,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حامي.wav,https://upload.wikimedia.org/wikipedia/commons/0/07/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D8%A7%D9%85%D9%8A.wav
617,حاول,ˈħæː.wal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حاوَل.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%A7%D9%88%D9%8E%D9%84.wav
618,حبة,ˈħab.be,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حبّة.wav,https://upload.wikimedia.org/wikipedia/commons/7/79/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%A8%D9%91%D8%A9.wav
619,حبس,ˈħa.bas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَبَس.wav,https://upload.wikimedia.org/wikipedia/commons/f/f6/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%A8%D9%8E%D8%B3.wav
620,حتى,ˈħat.ta,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-حتّى.wav,https://upload.wikimedia.org/wikipedia/commons/d/d3/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AD%D8%AA%D9%91%D9%89.wav
621,حجز,ˈħa.ʒaz,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَجَز.wav,https://upload.wikimedia.org/wikipedia/commons/e/e8/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%AC%D9%8E%D8%B2.wav
622,حدا,ˈħa.da,2,1,LL-Q55633582 (ajp)-Basil (AdrianAbdulBaha)-حدا.wav,https://upload.wikimedia.org/wikipedia/commons/2/20/LL-Q55633582_%28ajp%29-Basil_%28AdrianAbdulBaha%29-%D8%AD%D8%AF%D8%A7.wav
623,حدث,ˈħad.das,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَدَّث.wav,https://upload.wikimedia.org/wikipedia/commons/6/62/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%AF%D9%8E%D9%91%D8%AB.wav
624,حدد,ˈħad.dad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَدَّد.wav,https://upload.wikimedia.org/wikipedia/commons/0/0d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%AF%D9%8E%D9%91%D8%AF.wav
625,حذر,ˈħað.ðar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَذَّر.wav,https://upload.wikimedia.org/wikipedia/commons/6/68/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B0%D9%8E%D9%91%D8%B1.wav
626,حذف,ˈħa.zaf,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَذَف.wav,https://upload.wikimedia.org/wikipedia/commons/8/8d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B0%D9%8E%D9%81.wav
627,حرر,ˈħar.rar,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَرَّر.wav,https://upload.wikimedia.org/wikipedia/commons/0/0e/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B1%D9%8E%D9%91%D8%B1.wav
628,حرق,ˈħa.raʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَرَق.wav,https://upload.wikimedia.org/wikipedia/commons/c/c1/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B1%D9%8E%D9%82.wav
629,حرك,ˈħar.rak,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَرَّك.wav,https://upload.wikimedia.org/wikipedia/commons/e/ea/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B1%D9%8E%D9%91%D9%83.wav
630,حرم,ˈħar.ram,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَرَّم.wav,https://upload.wikimedia.org/wikipedia/commons/c/c3/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B1%D9%8E%D9%91%D9%85.wav
631,حزر,ˈħi.zɪr,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَزَر.wav,https://upload.wikimedia.org/wikipedia/commons/d/dd/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B2%D9%8E%D8%B1.wav
632,حزنان,ˈħaz.næːn,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حزنان.wav,https://upload.wikimedia.org/wikipedia/commons/e/e9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D8%B2%D9%86%D8%A7%D9%86.wav
633,حسب,ˈħa.sab,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَسَب.wav,https://upload.wikimedia.org/wikipedia/commons/5/50/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B3%D9%8E%D8%A8.wav
634,حسد,ˈħa.sad,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَسَد.wav,https://upload.wikimedia.org/wikipedia/commons/6/6f/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B3%D9%8E%D8%AF.wav
635,حسس,ˈħas.sas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَسَّس.wav,https://upload.wikimedia.org/wikipedia/commons/8/80/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B3%D9%8E%D9%91%D8%B3.wav
636,حسن,ˈħas.san,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَسَّن.wav,https://upload.wikimedia.org/wikipedia/commons/b/b9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B3%D9%8E%D9%91%D9%86.wav
637,حشى,ˈħa.ʃa,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَشى.wav,https://upload.wikimedia.org/wikipedia/commons/4/42/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D8%B4%D9%89.wav
638,حفظ,ˈħɪ.fɪzˤ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حِفِظ.wav,https://upload.wikimedia.org/wikipedia/commons/9/91/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%90%D9%81%D9%90%D8%B8.wav
639,حقق,ˈħaʔ.ʔaʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَقَّق.wav,https://upload.wikimedia.org/wikipedia/commons/2/26/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%82%D9%8E%D9%91%D9%82.wav
640,حقل,ˈħa.ʔ(ɪ)l,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حقل.wav,https://upload.wikimedia.org/wikipedia/commons/5/55/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%82%D9%84.wav
641,حكاية,ˈħkæː.je,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حكاية.wav,https://upload.wikimedia.org/wikipedia/commons/d/d7/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%83%D8%A7%D9%8A%D8%A9.wav
642,حكى,ˈħa.ka,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حكى.wav,https://upload.wikimedia.org/wikipedia/commons/a/a9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%83%D9%89.wav
643,حكي,ˈħa.ki,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حكي.wav,https://upload.wikimedia.org/wikipedia/commons/2/2c/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%83%D9%8A.wav
644,حلل,ˈħal.lal,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَلَّل.wav,https://upload.wikimedia.org/wikipedia/commons/f/f9/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%84%D9%8E%D9%91%D9%84.wav
645,حلم,ˈħi.lɪm,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حلم.wav,https://upload.wikimedia.org/wikipedia/commons/d/d1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%85.wav
646,حلم,ˈħʊ.l(ʊ)m,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حلم.wav,https://upload.wikimedia.org/wikipedia/commons/d/d1/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%85.wav
647,حلو,ˈħɪ.lʊ,2,1,LL-Q55633582 (ajp)-MahmoudM (AdrianAbdulBaha)-حلو.wav,https://upload.wikimedia.org/wikipedia/commons/6/67/LL-Q55633582_%28ajp%29-MahmoudM_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%88.wav
648,حلى,ˈħal.la,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَلّى.wav,https://upload.wikimedia.org/wikipedia/commons/c/c4/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%84%D9%91%D9%89.wav
649,حليوة,ˈħleː.wa,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حليوة.wav,https://upload.wikimedia.org/wikipedia/commons/2/2b/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%84%D9%8A%D9%88%D8%A9.wav
650,حما,ˈħa.ma,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حما.wav,https://upload.wikimedia.org/wikipedia/commons/9/95/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%85%D8%A7.wav
651,حمرة,ˈħʊm.rˤɑ,2,1,LL-Q55633582 (ajp)-Muhammad (AdrianAbdulBaha)-حمرة.wav,https://upload.wikimedia.org/wikipedia/commons/2/22/LL-Q55633582_%28ajp%29-Muhammad_%28AdrianAbdulBaha%29-%D8%AD%D9%85%D8%B1%D8%A9.wav
652,حمس,ˈħam.mas,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَمَّس.wav,https://upload.wikimedia.org/wikipedia/commons/1/16/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%85%D9%8E%D9%91%D8%B3.wav
653,حمق,ˈħi.mɪʔ,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حِمِق.wav,https://upload.wikimedia.org/wikipedia/commons/4/4d/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%90%D9%85%D9%90%D9%82.wav
654,حمم,ˈħam.mam,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَمَّم.wav,https://upload.wikimedia.org/wikipedia/commons/3/32/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%85%D9%8E%D9%91%D9%85.wav
655,حمى,ˈħa.ma,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حَمى.wav,https://upload.wikimedia.org/wikipedia/commons/b/bb/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%8E%D9%85%D9%89.wav
656,حمي,ˈħi.mi,2,1,LL-Q55633582 (ajp)-Khalil.rantissi-حِمي.wav,https://upload.wikimedia.org/wikipedia/commons/b/b0/LL-Q55633582_%28ajp%29-Khalil.rantissi-%D8%AD%D9%90%D9%85%D9%8A.wav
