fileName,name,duration,intensity1,intensity2,intensity3,intensity4,intensity5,intensity6,intensity7,intensity8,intensity9,intensity10,meanIntensity
file911.TextGrid,1,0.240,46,58,63,79,80,73,74,75,75,72,70.954
file911.TextGrid,2,0.590,72,77,77,78,64,55,46,38,34,24,57.543
file912.TextGrid,1,0.130,20,34,53,67,70,73,75,76,76,74,63.339
file912.TextGrid,2,0.580,74,65,78,77,79,78,71,65,70,50,72.004
file913.TextGrid,1,0.370,25,59,70,66,52,66,83,67,64,67,64.183
file913.TextGrid,2,0.380,67,67,66,79,78,78,71,61,54,44,68.197
file914.TextGrid,1,0.330,15,38,47,49,48,64,79,82,80,72,59.337
file914.TextGrid,2,0.190,72,75,77,78,79,78,76,69,53,46,71.425
file915.TextGrid,1,0.320,37,75,82,77,63,60,50,40,39,16,57.074
file915.TextGrid,2,0.510,16,56,75,74,68,51,42,44,43,23,53.667
file916.TextGrid,1,0.200,17,29,45,52,54,61,78,79,77,72,57.787
file916.TextGrid,2,0.420,72,76,78,73,63,62,63,59,43,31,63.361
file917.TextGrid,1,0.270,62,63,74,78,79,80,80,75,79,80,75.210
file917.TextGrid,2,0.140,80,79,78,76,74,73,72,70,67,59,73.264
file918.TextGrid,1,0.270,36,54,52,50,49,51,54,76,81,77,58.732
file918.TextGrid,2,0.070,77,73,69,66,64,60,53,43,30,18,56.141
file919.TextGrid,1,0.190,27,55,71,74,74,73,66,63,66,64,65.459
file919.TextGrid,2,0.420,64,60,67,75,75,75,61,53,57,43,63.866
file92.TextGrid,1,0.220,47,59,67,67,63,69,81,82,82,73,70.243
file92.TextGrid,2,0.490,73,67,70,78,76,73,66,60,56,35,66.214
file920.TextGrid,1,0.470,29,75,72,62,78,77,74,73,72,66,70.814
file920.TextGrid,2,0.340,66,55,54,47,45,41,37,34,37,23,44.171
file921.TextGrid,1,0.310,27,55,62,68,71,82,83,81,80,79,70.449
file921.TextGrid,2,0.490,79,77,77,73,65,59,49,44,38,30,59.266
file922.TextGrid,1,0.310,22,59,66,70,71,69,69,69,69,58,65.233
file922.TextGrid,2,0.670,58,58,66,72,72,70,64,61,54,18,62.107
file923.TextGrid,1,0.230,51,65,63,73,77,75,76,75,73,70,71.177
file923.TextGrid,2,0.300,70,65,67,69,59,48,47,48,52,46,56.503
file924.TextGrid,1,0.360,2,28,41,45,53,78,76,60,53,58,51.477
file924.TextGrid,2,0.610,58,69,73,75,72,69,64,59,54,18,64.277
file925.TextGrid,1,0.210,16,36,61,70,70,66,76,77,66,66,62.403
file925.TextGrid,2,0.540,66,61,59,79,79,70,59,50,43,34,62.074
file926.TextGrid,1,0.110,68,77,81,83,83,82,78,76,76,75,78.595
file926.TextGrid,2,0.310,75,71,74,75,72,64,58,49,45,37,62.681
file927.TextGrid,1,0.450,67,83,82,68,65,61,62,61,60,60,67.134
file927.TextGrid,2,0.320,60,59,76,78,79,75,65,62,58,42,67.186
file928.TextGrid,1,0.290,30,66,67,81,81,85,83,82,80,80,75.597
file928.TextGrid,2,0.340,80,80,78,70,66,64,60,51,42,36,63.251
file929.TextGrid,1,0.220,21,49,71,72,68,59,56,55,59,50,58.223
file929.TextGrid,2,0.520,50,57,75,79,79,65,61,56,50,43,63.272
file93.TextGrid,1,0.270,55,65,68,68,70,80,80,81,76,79,72.634
file93.TextGrid,2,0.440,79,80,79,78,77,72,64,51,47,37,67.109
file930.TextGrid,1,0.500,-0.4,61,63,59,83,77,64,59,62,61,64.593
file930.TextGrid,2,0.410,61,69,74,75,73,64,67,56,46,36,62.817
file931.TextGrid,1,0.250,75,78,78,72,59,57,56,55,53,58,63.733
file931.TextGrid,2,0.450,58,77,72,77,75,73,70,66,54,47,68.947
file932.TextGrid,1,0.090,26,44,51,55,64,71,73,74,75,76,62.197
file932.TextGrid,2,0.540,76,77,75,69,58,53,47,40,35,--undefined--,57.334
file933.TextGrid,1,0.300,57,58,70,76,79,81,81,81,81,79,75.382
file933.TextGrid,2,0.260,79,78,76,75,75,76,75,74,76,75,75.886
file934.TextGrid,1,0.280,28,44,56,60,61,79,79,79,77,73,65.286
file934.TextGrid,2,0.350,73,74,74,72,71,67,55,49,41,35,61.764
file935.TextGrid,1,0.180,29,59,72,75,78,78,78,76,75,75,71.431
file935.TextGrid,2,0.440,75,77,79,79,76,64,57,53,46,35,65.138
file936.TextGrid,1,0.280,19,56,69,73,73,76,67,66,62,63,64.100
file936.TextGrid,2,0.450,63,78,80,80,76,64,57,49,43,36,64.631
file937.TextGrid,1,0.150,57,60,64,76,79,77,71,67,67,67,69.234
file937.TextGrid,2,0.300,67,59,70,67,65,67,70,68,55,50,64.292
file938.TextGrid,1,0.240,38,70,75,79,82,81,78,78,77,75,75.258
file938.TextGrid,2,0.600,75,76,81,81,79,69,61,57,49,37,66.947
file939.TextGrid,1,0.270,60,67,68,70,71,73,80,83,83,76,73.935
file939.TextGrid,2,0.460,76,68,64,61,73,74,72,61,40,5,61.900
file94.TextGrid,1,0.360,52,74,77,77,60,57,58,59,31,-8,57.174
file94.TextGrid,2,0.330,-8,49,62,73,73,73,64,59,56,42,59.206
file940.TextGrid,1,0.370,51,71,76,77,81,80,78,75,75,76,75.573
file940.TextGrid,2,0.240,76,71,74,75,75,74,74,71,62,55,71.164
file941.TextGrid,1,0.210,39,53,66,79,78,75,72,74,77,76,70.471
file941.TextGrid,2,0.630,76,81,67,70,81,80,66,59,49,39,67.352
file942.TextGrid,1,0.170,30,61,78,82,82,83,82,82,81,76,76.559
file942.TextGrid,2,0.360,76,80,80,81,80,68,59,52,38,25,65.446
file943.TextGrid,1,0.230,37,47,48,47,49,51,51,73,84,79,56.656
file943.TextGrid,2,0.540,79,67,73,77,63,60,58,55,52,43,63.058
file944.TextGrid,1,0.330,37,60,79,80,70,66,57,55,53,46,62.441
file944.TextGrid,2,0.290,46,65,77,76,71,66,58,56,49,41,62.096
file945.TextGrid,1,0.460,14,64,72,84,82,74,67,63,60,64,68.206
file945.TextGrid,2,0.190,64,69,77,79,80,80,78,78,76,68,76.121
file946.TextGrid,1,0.510,7,42,53,59,73,76,54,46,48,48,53.424
file946.TextGrid,2,0.450,48,69,70,65,50,51,50,47,44,43,54.673
file947.TextGrid,1,0.240,18,53,64,74,62,60,59,57,49,47,56.751
file947.TextGrid,2,0.570,47,56,72,75,76,79,62,56,50,39,64.688
file948.TextGrid,1,0.200,61,59,80,82,79,80,78,77,75,71,75.123
file948.TextGrid,2,0.240,71,69,70,65,63,61,55,50,43,43,59.521
file949.TextGrid,1,0.460,1.0,45,55,82,81,66,53,43,18,5,51.420
file949.TextGrid,2,0.480,5,66,74,76,72,51,37,10,51,35,52.204
file95.TextGrid,1,0.420,1,33,51,54,54,78,82,78,75,72,61.192
file95.TextGrid,2,0.290,72,66,67,72,81,80,78,74,55,15,68.668
file950.TextGrid,1,0.220,32,33,48,52,58,58,69,79,80,74,59.247
file950.TextGrid,2,0.260,74,77,80,79,78,79,80,73,64,59,74.973
file951.TextGrid,1,0.330,29,52,63,64,80,80,78,73,74,77,68.844
file951.TextGrid,2,0.360,77,78,78,77,61,57,47,45,42,35,60.562
file952.TextGrid,1,0.370,9,57,60,59,60,71,83,81,66,52,63.313
file952.TextGrid,2,0.510,52,54,55,54,54,83,81,82,73,34,64.595
file953.TextGrid,1,0.350,26,59,66,78,74,71,72,75,74,74,68.837
file953.TextGrid,2,0.390,74,70,66,63,52,54,43,41,36,30,53.353
file954.TextGrid,1,0.270,27,51,67,68,80,81,81,81,71,64,69.566
file954.TextGrid,2,0.320,64,72,79,78,73,57,57,49,48,44,63.045
file955.TextGrid,1,0.310,-1,61,72,62,61,58,61,59,54,44,57.518
file955.TextGrid,2,0.740,44,49,81,80,72,70,67,63,52,41,63.338
file956.TextGrid,1,0.470,33,56,64,71,78,79,78,74,67,73,69.112
file956.TextGrid,2,0.150,73,74,76,76,74,72,69,59,47,40,67.199
file957.TextGrid,1,0.200,41,48,60,66,67,67,69,71,72,69,63.856
file957.TextGrid,2,0.540,69,75,78,79,76,72,59,57,50,30,65.895
file958.TextGrid,1,0.230,51,60,58,58,62,69,75,78,78,74,66.893
file958.TextGrid,2,0.560,74,27,74,76,62,55,55,52,50,--undefined--,57.411
file959.TextGrid,1,0.470,25,67,70,73,81,60,22,16,-0.1,-11,45.060
file959.TextGrid,2,0.240,-11,59,73,82,82,80,76,67,37,24,63.163
file96.TextGrid,1,0.370,34,71,72,72,75,80,67,70,64,56,68.555
file96.TextGrid,2,0.310,56,56,75,78,77,71,63,58,57,54,65.257
file960.TextGrid,1,0.090,38,54,62,71,77,78,78,77,76,74,69.886
file960.TextGrid,2,0.350,74,74,75,73,70,70,66,56,52,49,66.145
file961.TextGrid,1,0.240,23,67,79,76,65,61,59,56,54,54,62.137
file961.TextGrid,2,0.400,54,9,20,80,83,82,82,76,64,62,63.158
file962.TextGrid,1,0.200,46,73,77,75,69,59,59,59,62,58,65.312
file962.TextGrid,2,0.610,58,45,70,71,72,72,67,50,44,33,58.828
file963.TextGrid,1,0.140,24,36,54,60,62,66,75,78,78,76,62.143
file963.TextGrid,2,0.490,76,62,73,75,75,58,60,50,37,27,59.873
file964.TextGrid,1,0.410,4,49,58,54,73,76,79,77,62,50,62.257
file964.TextGrid,2,0.300,50,54,69,71,71,70,67,57,46,44,61.168
file965.TextGrid,1,0.300,8,39,49,52,52,59,76,80,81,76,59.508
file965.TextGrid,2,0.250,76,73,75,82,82,82,81,70,56,55,73.785
file966.TextGrid,1,0.160,55,56,60,70,78,80,80,79,77,72,71.616
file966.TextGrid,2,0.640,72,58,77,75,70,63,56,56,45,26,60.514
file967.TextGrid,1,0.290,41,76,81,84,77,64,63,62,59,55,68.535
file967.TextGrid,2,0.440,55,77,83,80,64,58,57,50,52,39,63.663
file968.TextGrid,1,0.260,37,68,67,73,76,72,60,62,59,68,65.429
file968.TextGrid,2,0.430,68,74,75,64,59,50,47,41,31,24,54.276
file969.TextGrid,1,0.240,30,62,71,74,75,75,75,75,74,67,70.576
file969.TextGrid,2,0.330,67,68,68,64,64,68,68,66,51,53,63.443
file97.TextGrid,1,0.600,43,60,84,78,79,78,80,79,71,58,72.840
file97.TextGrid,2,0.150,58,61,62,56,50,49,47,45,43,44,51.525
file970.TextGrid,1,0.180,59,65,77,77,76,78,78,77,77,75,74.573
file970.TextGrid,2,0.440,75,75,78,76,68,55,53,48,42,37,61.536
file971.TextGrid,1,0.230,44,71,77,79,84,85,85,84,83,81,79.096
file971.TextGrid,2,0.500,81,71,85,83,76,63,57,55,47,39,66.258
file972.TextGrid,1,0.180,37,44,55,60,63,64,66,78,77,69,62.344
file972.TextGrid,2,0.440,69,54,66,79,80,70,57,50,47,43,62.151
file973.TextGrid,1,0.180,27,44,57,61,65,66,62,75,79,77,62.323
file973.TextGrid,2,0.490,77,74,76,76,75,61,52,44,45,30,61.664
file974.TextGrid,1,0.350,-15,48,58,62,64,63,79,79,79,75,64.451
file974.TextGrid,2,0.200,75,77,79,79,79,78,74,66,64,65,74.024
file975.TextGrid,1,0.320,60,65,68,74,76,75,80,81,71,67,72.956
file975.TextGrid,2,0.440,67,77,77,73,70,72,60,62,54,23,66.511
file976.TextGrid,1,0.150,31,35,44,51,55,57,58,66,73,71,54.563
file976.TextGrid,2,0.560,71,72,73,73,77,76,64,60,47,36,66.035
file977.TextGrid,1,0.260,59,81,83,83,83,80,79,72,63,61,76.143
file977.TextGrid,2,0.440,61,65,80,78,70,53,47,52,44,36,60.081
file978.TextGrid,1,0.120,34,52,63,67,70,70,71,72,73,75,65.797
file978.TextGrid,2,0.450,75,72,76,76,75,64,56,47,48,40,64.379
file979.TextGrid,1,0.200,29,43,55,59,61,61,74,79,79,74,62.385
file979.TextGrid,2,0.390,74,77,77,76,77,68,59,50,44,43,64.979
file98.TextGrid,1,0.380,24,55,67,69,72,70,71,68,70,69,66.539
file98.TextGrid,2,0.110,69,65,61,59,53,48,43,38,36,34,50.601
file980.TextGrid,1,0.290,19,54,75,78,77,76,76,77,76,71,70.962
file980.TextGrid,2,0.400,71,54,53,45,74,76,74,73,68,51,64.209
file981.TextGrid,1,0.150,49,58,69,75,77,75,77,84,81,69,72.674
file981.TextGrid,2,0.600,69,70,82,83,74,59,61,52,46,41,65.084
file982.TextGrid,1,0.100,5,15,41,57,65,69,71,72,71,68,55.536
file982.TextGrid,2,0.560,68,72,75,72,59,59,61,59,42,21,59.832
file983.TextGrid,1,0.320,76,73,72,76,85,81,75,68,64,73,73.878
file983.TextGrid,2,0.240,73,75,70,68,65,57,51,49,43,37,59.488
file984.TextGrid,1,0.240,36,63,73,75,80,83,83,84,81,77,75.325
file984.TextGrid,2,0.490,77,66,60,76,73,68,62,54,41,30,62.151
file985.TextGrid,1,0.190,28,63,82,84,85,84,83,83,84,82,78.525
file985.TextGrid,2,0.630,82,82,81,80,68,56,58,48,37,29,63.479
file986.TextGrid,1,0.300,40,49,60,70,73,72,74,75,76,75,67.352
file986.TextGrid,2,0.340,75,77,79,79,75,71,68,62,52,45,68.837
file987.TextGrid,1,0.320,22,53,60,57,69,71,64,57,57,63,59.538
file987.TextGrid,2,0.300,63,66,62,65,64,63,57,47,36,29,56.376
file988.TextGrid,1,0.330,28,64,66,81,81,81,74,68,60,62,69.354
file988.TextGrid,2,0.530,62,58,74,73,65,52,41,36,39,29,54.198
file989.TextGrid,1,0.330,51,67,74,76,75,75,75,73,73,68,72.047
file989.TextGrid,2,0.280,68,63,64,71,70,68,66,56,29,34,59.795
file99.TextGrid,1,0.130,14,22,37,46,53,55,58,75,80,76,52.269
file99.TextGrid,2,0.560,76,68,77,77,78,73,60,54,50,38,64.656
file990.TextGrid,1,0.090,78,81,83,83,83,82,82,81,81,81,81.855
file990.TextGrid,2,0.310,81,74,68,63,66,80,79,75,60,42,69.893
file991.TextGrid,1,0.420,16,53,55,80,82,78,72,73,70,59,67.185
file991.TextGrid,2,0.320,59,64,71,74,73,73,72,69,60,48,67.251
file992.TextGrid,1,0.180,13,39,60,66,69,70,74,75,76,72,63.221
file992.TextGrid,2,0.470,72,73,64,53,65,70,66,57,41,28,59.743
file993.TextGrid,1,0.330,21,39,70,81,80,69,68,67,74,66,65.590
file993.TextGrid,2,0.400,66,77,76,73,69,60,54,46,40,31,60.785
file994.TextGrid,1,0.210,40,68,75,78,74,67,69,63,60,62,67.349
file994.TextGrid,2,0.420,62,75,74,74,74,73,71,67,58,44,69.238
file995.TextGrid,1,0.180,25,51,67,78,80,79,76,76,77,77,70.500
file995.TextGrid,2,0.400,77,74,73,70,67,57,54,48,42,34,59.847
file996.TextGrid,1,0.130,50,65,72,81,84,85,85,85,83,79,78.385
file996.TextGrid,2,0.380,79,69,64,57,53,57,48,42,36,37,53.097
file997.TextGrid,1,0.210,48,65,66,70,75,78,74,61,62,56,67.123
file997.TextGrid,2,0.340,56,67,76,75,75,76,75,73,71,59,71.747
file998.TextGrid,1,0.250,27,57,66,65,74,78,82,82,82,82,71.300
file998.TextGrid,2,0.290,82,81,83,74,63,61,53,52,47,41,63.872
file999.TextGrid,1,0.340,18,67,70,73,80,80,75,63,59,59,67.817
file999.TextGrid,2,0.220,59,59,71,72,70,64,58,52,51,49,61.571
